3.508247144239792347e-03,1.295840305155334601e-10
3.573602246065788347e-03,1.237365316394496184e-10
3.640174847446141400e-03,1.181529957454524319e-10
3.707987629168172684e-03,1.128215007503644505e-10
3.777063694539364597e-03,1.077306634895839197e-10
3.847426577258505898e-03,1.028696153250679768e-10
3.919100249433401899e-03,9.822797885947635658e-11
3.992109129748053209e-03,9.379584570615293571e-11
4.066478091781853925e-03,8.956375526694668198e-11
4.142232472483897525e-03,8.552267447203681862e-11
4.219398080805024202e-03,8.166397843804846140e-11
4.298001206490798497e-03,7.797943200271313323e-11
4.378068629038166758e-03,7.446117209625868336e-11
4.459627626819095622e-03,7.110169091150580671e-11
4.542705986374042521e-03,6.789381983640472189e-11
4.627332011878692967e-03,6.483071411437688299e-11
4.713534534786906725e-03,6.190583819942759512e-11
4.801342923653449841e-03,5.911295177447829327e-11
4.890787094139589959e-03,5.644609640282554387e-11
4.981897519205159656e-03,5.389958278398745793e-11
5.074705239490466188e-03,5.146797858651709231e-11
5.169241873891598608e-03,4.914609683160682500e-11
5.265539630332755246e-03,4.692898480249892088e-11
5.363631316739239652e-03,4.481191345585571113e-11
5.463550352214875498e-03,4.279036731232599644e-11
5.565330778427646403e-03,4.086003480458105131e-11
5.669007271207434327e-03,3.901679906208056912e-11
5.774615152359819509e-03,3.725672911277189929e-11
5.882190401699956099e-03,3.557607148282629458e-11
5.991769669310619169e-03,3.397124217637395729e-11
6.103390288028621123e-03,3.243881901801936379e-11
6.217090286163826779e-03,3.097553434170090486e-11
6.332908400455114321e-03,2.957826801020489955e-11
6.450884089267692675e-03,2.824404075035686594e-11
6.571057546036270826e-03,2.697000778959262643e-11
6.693469712958660493e-03,2.575345278026118724e-11
6.818162294944479437e-03,2.459178199863036056e-11
6.945177773823696388e-03,2.348251880615790336e-11
7.074559422819878297e-03,2.242329836115462209e-11
7.206351321293052656e-03,2.141186256950502655e-11
7.340598369757212090e-03,2.044605526362514811e-11
7.477346305177588227e-03,1.952381759932747725e-11
7.616641716552892058e-03,1.864318366073206484e-11
7.758532060787835978e-03,1.780227626380931161e-11
7.903065678861348128e-03,1.699930294956713832e-11
